path,category,flag,width,height,mode,file_size_kb
/home/luno/Projects/yellowmaize/maize_dataset/MSV/1723544326860.jpg,MSV,low_green:0.020,750,1000,RGB,137.5
/home/luno/Projects/yellowmaize/maize_dataset/MSV/1723544819945.jpg,MSV,low_green:0.020,750,1000,RGB,137.5
/home/luno/Projects/yellowmaize/maize_dataset/MSV/1723544901462.jpg,MSV,low_green:0.025,750,1000,RGB,132.6
/home/luno/Projects/yellowmaize/maize_dataset/MSV/1723545543112.jpg,MSV,low_green:0.014,750,1000,RGB,155.6
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_125.jpg,MSV,low_green:0.013,640,480,RGB,284.7
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_182.jpg,MSV,low_green:0.036,640,480,RGB,259.3
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_193.jpg,MSV,low_green:0.038,480,640,RGB,273.1
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_3381.jpg,MSV,low_green:0.012,480,640,RGB,304.6
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_3778.jpg,MSV,low_green:0.045,480,640,RGB,302.3
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_4180.jpg,MSV,low_green:0.042,640,480,RGB,280.8
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_4208.jpg,MSV,low_green:0.048,480,640,RGB,299.7
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_4312.jpg,MSV,low_green:0.043,480,640,RGB,290.7
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_4313.jpg,MSV,low_green:0.016,480,640,RGB,292.2
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_4395.jpg,MSV,low_green:0.024,480,640,RGB,290.1
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_4737.jpg,MSV,low_green:0.048,480,640,RGB,271.8
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_4768.jpg,MSV,low_green:0.033,480,640,RGB,297.8
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_5075.jpg,MSV,low_green:0.028,480,640,RGB,259.2
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_5272.jpg,MSV,low_green:0.038,640,480,RGB,283.9
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_5298.jpg,MSV,low_green:0.022,480,640,RGB,280.3
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_5302.jpg,MSV,low_green:0.049,480,640,RGB,285.0
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_5324.jpg,MSV,low_green:0.011,480,640,RGB,276.2
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_5345.jpg,MSV,low_green:0.010,480,640,RGB,282.1
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_5413.jpg,MSV,low_green:0.003,480,640,RGB,237.2
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_5421.jpg,MSV,low_green:0.004,640,480,RGB,264.0
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_5446.jpg,MSV,low_green:0.009,480,640,RGB,264.4
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_5893.jpg,MSV,low_green:0.001,480,640,RGB,228.5
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_5917.jpg,MSV,low_green:0.020,640,480,RGB,268.7
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_5914.jpg,MSV,low_green:0.033,640,480,RGB,282.2
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_6020.jpg,MSV,low_green:0.048,640,480,RGB,260.3
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_61.jpg,MSV,low_green:0.039,480,640,RGB,281.9
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_621.jpg,MSV,low_green:0.039,480,640,RGB,230.0
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_626.jpg,MSV,low_green:0.020,480,640,RGB,277.5
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_6310.jpg,MSV,low_green:0.004,480,640,RGB,269.7
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_64.jpg,MSV,low_green:0.017,640,480,RGB,253.3
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_739.jpg,MSV,low_green:0.041,480,640,RGB,272.1
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_759.jpg,MSV,low_green:0.032,480,640,RGB,201.7
/home/luno/Projects/yellowmaize/maize_dataset/MSV/Image_765.jpg,MSV,low_green:0.033,640,480,RGB,287.7
/home/luno/Projects/yellowmaize/maize_dataset/MSV/MSV_2007.JPEG,MSV,low_green:0.015,1684,1869,RGB,764.6
/home/luno/Projects/yellowmaize/maize_dataset/MSV/MSV_2504.JPEG,MSV,low_green:0.025,1928,1630,RGB,721.5
/home/luno/Projects/yellowmaize/maize_dataset/MSV/MSV_530.JPEG,MSV,low_green:0.048,1536,2048,RGB,507.9
/home/luno/Projects/yellowmaize/maize_dataset/MSV/MSV_99743875 (1377).JPEG,MSV,low_green:0.025,1928,1630,RGB,721.5
/home/luno/Projects/yellowmaize/maize_dataset/MSV/MSV_99743875 (1928).JPEG,MSV,low_green:0.015,1684,1869,RGB,764.6
/home/luno/Projects/yellowmaize/maize_dataset/MSV/MSV_99743875 (518).JPEG,MSV,low_green:0.048,1536,2048,RGB,507.9
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1726059428326.jpg,MLN,low_green:0.028,1000,750,RGB,134.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1726059413904.jpg,MLN,low_green:0.028,1000,750,RGB,134.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1726059399504.jpg,MLN,low_green:0.025,1000,750,RGB,152.4
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1726059443361.jpg,MLN,low_green:0.028,1000,750,RGB,134.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1726059498517.jpg,MLN,low_green:0.028,1000,750,RGB,134.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1726059550698.jpg,MLN,low_green:0.048,1000,750,RGB,149.9
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728033842430.jpg,MLN,low_green:0.050,750,1000,RGB,85.3
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728033887084.jpg,MLN,low_green:0.041,750,1000,RGB,85.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728034374132.jpg,MLN,low_green:0.018,750,1000,RGB,149.6
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728034403009.jpg,MLN,low_green:0.023,750,1000,RGB,136.9
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728034427079.jpg,MLN,low_green:0.022,750,1000,RGB,143.0
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728034517260.jpg,MLN,low_green:0.037,750,1000,RGB,120.4
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728034478666.jpg,MLN,low_green:0.033,750,1000,RGB,135.8
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728034749984.jpg,MLN,low_green:0.049,750,1000,RGB,139.6
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728034795396.jpg,MLN,low_green:0.026,750,1000,RGB,144.4
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728034872394.jpg,MLN,low_green:0.049,750,1000,RGB,139.6
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728035013103.jpg,MLN,low_green:0.049,750,1000,RGB,139.6
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728035062167.jpg,MLN,low_green:0.026,750,1000,RGB,144.4
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728035097174.jpg,MLN,low_green:0.018,750,1000,RGB,138.4
/home/luno/Projects/yellowmaize/maize_dataset/MLN/1728037016813.jpg,MLN,low_green:0.041,750,1000,RGB,102.0
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_1125.JPEG,MLN,low_green:0.033,1536,2048,RGB,663.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_1139.JPEG,MLN,low_green:0.012,1536,2048,RGB,583.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_1152.JPEG,MLN,low_green:0.018,1536,2048,RGB,631.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_1179.JPEG,MLN,low_green:0.011,1536,2048,RGB,611.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_1192.JPEG,MLN,low_green:0.006,1536,2048,RGB,775.0
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_1205.JPEG,MLN,low_green:0.022,1536,2048,RGB,600.8
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_1262.JPEG,MLN,low_green:0.010,2048,1536,RGB,740.9
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_128.JPEG,MLN,low_green:0.024,2048,1536,RGB,555.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_1628.JPEG,MLN,low_green:0.001,1523,1220,RGB,420.7
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_1625.JPEG,MLN,low_green:0.033,1536,2048,RGB,891.0
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_1777.JPEG,MLN,low_green:0.015,1957,1524,RGB,732.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_1826.JPEG,MLN,low_green:0.017,2048,1536,RGB,562.3
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_1961.JPEG,MLN,low_green:0.001,2048,1536,RGB,554.3
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_2096.JPEG,MLN,low_green:0.004,2048,1536,RGB,621.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_2235.JPEG,MLN,low_green:0.022,2048,1536,RGB,814.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_2370.JPEG,MLN,low_green:0.006,2048,1536,RGB,611.3
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_2438.JPEG,MLN,low_green:0.023,1536,2048,RGB,556.6
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_2543.JPEG,MLN,low_green:0.014,2048,1536,RGB,625.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_2848.JPEG,MLN,low_green:0.046,1536,2048,RGB,851.8
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_3.JPEG,MLN,low_green:0.000,1484,1536,RGB,379.7
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_3000.JPEG,MLN,low_green:0.045,1536,2048,RGB,789.8
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_3014.JPEG,MLN,low_green:0.032,1536,2048,RGB,845.9
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_3084.JPEG,MLN,low_green:0.036,2048,1536,RGB,678.9
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_3108.JPEG,MLN,low_green:0.000,1251,1496,RGB,339.3
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_3220.JPEG,MLN,low_green:0.011,2048,1536,RGB,528.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_647.JPEG,MLN,low_green:0.046,2048,1536,RGB,769.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (1066).JPEG,MLN,low_green:0.046,1536,2048,RGB,851.8
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (1404).JPEG,MLN,low_green:0.014,2048,1536,RGB,625.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (1521).JPEG,MLN,low_green:0.023,1536,2048,RGB,556.6
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (1597).JPEG,MLN,low_green:0.006,2048,1536,RGB,611.3
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (1747).JPEG,MLN,low_green:0.022,2048,1536,RGB,814.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (1901).JPEG,MLN,low_green:0.004,2048,1536,RGB,621.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2051).JPEG,MLN,low_green:0.001,2048,1536,RGB,554.3
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2200).JPEG,MLN,low_green:0.017,2048,1536,RGB,562.3
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2255).JPEG,MLN,low_green:0.015,1957,1524,RGB,732.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2416).JPEG,MLN,low_green:0.001,1523,1220,RGB,420.7
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2419).JPEG,MLN,low_green:0.033,1536,2048,RGB,891.0
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2798).JPEG,MLN,low_green:0.024,2048,1536,RGB,555.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2816).JPEG,MLN,low_green:0.010,2048,1536,RGB,740.9
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2881).JPEG,MLN,low_green:0.022,1536,2048,RGB,600.8
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2894).JPEG,MLN,low_green:0.006,1536,2048,RGB,775.0
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2904).JPEG,MLN,low_green:0.011,1536,2048,RGB,611.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2932).JPEG,MLN,low_green:0.018,1536,2048,RGB,631.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2949).JPEG,MLN,low_green:0.012,1536,2048,RGB,583.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (2965).JPEG,MLN,low_green:0.033,1536,2048,RGB,663.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (337).JPEG,MLN,low_green:0.046,2048,1536,RGB,769.5
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (662).JPEG,MLN,low_green:0.011,2048,1536,RGB,528.2
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (777).JPEG,MLN,low_green:0.000,1251,1496,RGB,339.3
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (803).JPEG,MLN,low_green:0.036,2048,1536,RGB,678.9
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (881).JPEG,MLN,low_green:0.032,1536,2048,RGB,845.9
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (896).JPEG,MLN,low_green:0.045,1536,2048,RGB,789.8
/home/luno/Projects/yellowmaize/maize_dataset/MLN/MLN_9973434 (899).JPEG,MLN,low_green:0.000,1484,1536,RGB,379.7
