filename,category,status,reason,prompt_strategy,prompt_mode,yolo_box,coverage,mean_conf
HEALTHY_1725025369622.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,45,461,998",0.4825,0.9915
HEALTHY_1725026609188.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"6,1,437,1000",0.47,0.9847
HEALTHY_1725027225523.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"203,1,603,999",0.4194,0.989
HEALTHY_1725027434875.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,273,999,748",0.4507,0.9846
HEALTHY_1725027552813.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"17,19,516,1000",0.5035,0.9735
HEALTHY_1725028214203.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"104,0,537,999",0.4642,0.9877
HEALTHY_1725028797398.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"79,1,502,1000",0.4573,0.9915
HEALTHY_1725030735605.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"25,21,606,1000",0.6142,0.9755
HEALTHY_1725031642192.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"114,41,575,998",0.4022,0.9918
HEALTHY_1725031935952.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"58,0,630,1000",0.573,0.9834
HEALTHY_1725031996229.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"158,72,571,994",0.4139,0.9842
HEALTHY_1725032361295.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"29,2,622,1000",0.5797,0.9925
HEALTHY_1725032461120.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,6,407,997",0.4206,0.9846
HEALTHY_1725267066527.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"1,0,596,1000",0.5734,0.9763
HEALTHY_1725267641062.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"3,0,694,999",0.6501,0.941
HEALTHY_1725268090997.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"36,154,405,1000",0.2598,0.9922
HEALTHY_1725270822856.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"82,0,455,1000",0.4225,0.99
HEALTHY_1725270921935.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,112,1000,714",0.6891,0.991
HEALTHY_1725272298357.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"2,3,601,1000",0.632,0.9853
HEALTHY_1725272424144.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"45,0,668,1000",0.7836,0.9936
HEALTHY_1725272662748.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"45,0,741,1000",0.8395,0.9849
HEALTHY_1725272904424.jpg,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.4933,0.8702
HEALTHY_1725275221068.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"26,101,687,999",0.5421,0.9883
HEALTHY_1725277593910.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"97,4,747,999",0.7202,0.9719
HEALTHY_1725278357863.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"59,3,559,997",0.528,0.9871
HEALTHY_1725280215969.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,3,533,1000",0.4914,0.9912
HEALTHY_1725280608675.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"34,4,568,1000",0.493,0.9754
HEALTHY_1725282250653.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"29,3,630,1000",0.5297,0.9888
HEALTHY_1725285990828.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"20,1,597,1000",0.5948,0.9883
HEALTHY_1725339910093.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"3,282,997,719",0.4951,0.9719
HEALTHY_1725341020708.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,121,1000,724",0.573,0.9865
HEALTHY_1725342790501.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"4,1,652,1000",0.6674,0.9857
HEALTHY_1725344803461.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,4,556,1000",0.6586,0.9815
HEALTHY_1725345615008.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"15,0,724,999",0.5204,0.9912
HEALTHY_1725349176526.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,119,997,731",0.6792,0.9156
HEALTHY_1725349376619.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"2,142,998,669",0.5761,0.9787
HEALTHY_1725349768354.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"118,0,707,997",0.4174,0.9845
HEALTHY_1725350445130.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"190,9,641,1000",0.412,0.9851
HEALTHY_1725350621215.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"31,5,621,1000",0.5933,0.9751
HEALTHY_1725353743843.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"78,0,674,1000",0.5914,0.9829
HEALTHY_1725354126972.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,130,1000,743",0.6988,0.9777
HEALTHY_1725354519519.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"28,0,713,1000",0.7684,0.9605
HEALTHY_1725355309315.jpg,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.8976,0.9679
HEALTHY_1725355480938.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"32,0,746,1000",0.8562,0.9779
HEALTHY_1725355594450.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,0,1000,655",0.7396,0.9662
HEALTHY_1725355894339.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,3,589,1000",0.7493,0.975
HEALTHY_1725356380307.jpg,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.8319,0.9611
HEALTHY_1725356389692.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"128,2,607,1000",0.5409,0.9853
HEALTHY_1725356652691.jpg,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.662,0.9431
HEALTHY_1725356773060.jpg,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.0518,0.7707
HEALTHY_1725357262407.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"136,2,572,1000",0.4848,0.9905
HEALTHY_1725357285293.jpg,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.858,0.8689
HEALTHY_1725357395195.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"29,2,576,1000",0.5135,0.9914
HEALTHY_1725357404778.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"149,0,726,1000",0.6463,0.9859
HEALTHY_1725357415237.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"95,3,584,999",0.5495,0.9943
HEALTHY_1725357459165.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"94,0,746,999",0.6401,0.9805
HEALTHY_1725358069063.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"37,109,690,1000",0.6911,0.9927
HEALTHY_1725361391097.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"1,160,997,626",0.4131,0.9883
HEALTHY_1725361808161.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"104,0,735,1000",0.5671,0.9829
HEALTHY_1725362282023.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"103,1,599,999",0.4685,0.989
HEALTHY_1725362893455.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"4,85,1000,590",0.5916,0.9725
HEALTHY_1725363162504.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,0,713,1000",0.7023,0.9606
HEALTHY_1725363335665.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"50,50,574,998",0.4994,0.9872
HEALTHY_1725363370023.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,74,1000,567",0.6093,0.9731
HEALTHY_1725363505945.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"120,3,610,1000",0.553,0.9886
HEALTHY_1725364138317.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"60,3,585,998",0.5675,0.9807
HEALTHY_1725364719254.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,4,428,1000",0.5262,0.9897
HEALTHY_1725365059908.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"62,2,653,999",0.6521,0.9634
HEALTHY_1725366000876.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"82,0,731,1000",0.5998,0.9893
HEALTHY_1725366494173.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,0,656,1000",0.6676,0.9835
HEALTHY_1725367515561.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,149,1000,693",0.5809,0.9119
HEALTHY_1725368832043.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"2,155,999,672",0.478,0.9902
HEALTHY_1725371785613.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"2,191,997,607",0.44,0.9912
HEALTHY_1725372476893.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,3,411,999",0.5126,0.988
HEALTHY_1725379453628.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"3,167,1000,739",0.2577,0.9112
HEALTHY_1725379626301.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"66,0,734,1000",0.7694,0.9882
HEALTHY_1725430397074.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"1,128,999,743",0.6681,0.9782
HEALTHY_1725432313755.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"80,9,605,997",0.5753,0.9838
HEALTHY_1725433192236.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"98,95,667,998",0.4543,0.9889
HEALTHY_1725435106862.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,233,1000,728",0.464,0.9794
HEALTHY_1725435205470.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"121,3,687,997",0.5787,0.9772
HEALTHY_1725436006767.jpg,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.6982,0.9474
HEALTHY_1725436037024.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"239,3,750,999",0.636,0.9878
HEALTHY_1725437594758.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"172,5,652,1000",0.4289,0.9902
HEALTHY_1725438502702.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"199,0,619,1000",0.4088,0.9732
HEALTHY_1725441505396.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,58,552,1000",0.4595,0.9804
HEALTHY_1725441647431.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"98,65,610,999",0.4791,0.9839
HEALTHY_1725444406951.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"40,3,506,998",0.4699,0.9886
HEALTHY_1725445131662.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"168,2,748,1000",0.5598,0.981
HEALTHY_1725445799434.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"4,127,996,657",0.4697,0.9833
HEALTHY_1725446316441.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"30,10,628,990",0.4576,0.9736
HEALTHY_1725447658459.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"54,0,660,1000",0.6112,0.9879
HEALTHY_1725448179317.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"15,2,739,1000",0.649,0.9505
HEALTHY_1725449011117.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"0,78,536,1000",0.5133,0.9851
HEALTHY_1725453034836.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"46,4,570,1000",0.5505,0.9885
HEALTHY_1725458531387.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"12,2,741,1000",0.7093,0.9469
HEALTHY_1725458655560.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"9,88,550,999",0.511,0.9895
HEALTHY_1725461342264.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"62,0,631,998",0.5587,0.9902
HEALTHY_1725461588057.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"13,121,591,1000",0.5375,0.9783
HEALTHY_1725463741160.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"60,2,581,1000",0.5453,0.9859
HEALTHY_1725464794308.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"19,0,556,1000",0.5913,0.9866
HEALTHY_1725464806502.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"59,6,578,1000",0.5501,0.9701
HEALTHY_1725618720729.jpg,HEALTHY,rejected,coverage_low:0.020,combined_centroid,hsv_fallback,n/a,0.0195,0.8537
HEALTHY_1725618757993.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"124,0,750,1000",0.7776,0.9732
HEALTHY_1725619164252.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"98,3,674,998",0.7018,0.9815
HEALTHY_1725620097581.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"68,2,641,1000",0.6676,0.9797
HEALTHY_1725620662367.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"37,1,697,1000",0.6039,0.9928
HEALTHY_1725621144928.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"18,0,669,1000",0.7344,0.9859
HEALTHY_1725621447206.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"133,1,613,999",0.5451,0.9877
HEALTHY_1725621825947.jpg,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.6475,0.966
HEALTHY_1725622080091.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"78,126,748,999",0.6813,0.9788
HEALTHY_1725623969623.jpg,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"71,0,701,1000",0.7962,0.986
HEALTHY_HEALTHY_1012.JPEG,HEALTHY,passed,ok,yolo_green_centroid,yolo,"10,2,1873,1533",0.8492,0.9683
HEALTHY_HEALTHY_1028.JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.9522,0.9213
HEALTHY_HEALTHY_1064.JPEG,HEALTHY,passed,ok,yolo_green_centroid,yolo,"1,221,1536,2048",0.8962,0.9601
HEALTHY_HEALTHY_1073.JPEG,HEALTHY,passed,ok,yolo_green_centroid,yolo,"2,174,1536,1965",0.8635,0.9571
HEALTHY_HEALTHY_1074.JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.9917,0.9299
HEALTHY_HEALTHY_1104.JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5299,0.9499
HEALTHY_HEALTHY_1113.JPEG,HEALTHY,passed,ok,yolo_green_centroid,yolo,"2,0,1528,1862",0.9019,0.9443
HEALTHY_HEALTHY_1116.JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.8953,0.896
HEALTHY_HEALTHY_1135.JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.4683,0.9561
HEALTHY_HEALTHY_1153.JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.8269,0.8817
HEALTHY_HEALTHY_117.JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.0401,0.8986
HEALTHY_HEALTHY_1199.JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.9903,0.8927
HEALTHY_HEALTHY_12.JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.7226,0.8642
HEALTHY_HEALTHY_1201.JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.0301,0.9205
HEALTHY_HEALTHY_122.JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.9894,0.8713
HEALTHY_HEALTHY_1227.JPEG,HEALTHY,passed,ok,yolo_green_centroid,yolo,"1,10,1536,2002",0.9274,0.9727
HEALTHY_HEALTHY_12456 (1).JPEG,HEALTHY,passed,ok,yolo_green_centroid,yolo,"0,8,1536,1977",0.9361,0.9752
HEALTHY_HEALTHY_12456 (1006).JPEG,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"2,334,1530,2014",0.805,0.9323
HEALTHY_HEALTHY_12456 (1018).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.0629,0.7912
HEALTHY_HEALTHY_12456 (1056).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.0495,0.9345
HEALTHY_HEALTHY_12456 (1076).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5198,0.953
HEALTHY_HEALTHY_12456 (1077).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.2363,0.7611
HEALTHY_HEALTHY_12456 (1078).JPEG,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"1,225,1536,2045",0.8636,0.9364
HEALTHY_HEALTHY_12456 (1081).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.9463,0.81
HEALTHY_HEALTHY_12456 (1115).JPEG,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"1,38,1530,2047",0.9338,0.9737
HEALTHY_HEALTHY_12456 (1143).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.6208,0.9397
HEALTHY_HEALTHY_12456 (1163).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.7246,0.8585
HEALTHY_HEALTHY_12456 (1188).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.7198,0.8395
HEALTHY_HEALTHY_12456 (1215).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5281,0.8565
HEALTHY_HEALTHY_12456 (1223).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.0613,0.8712
HEALTHY_HEALTHY_12456 (1276).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.46,0.9572
HEALTHY_HEALTHY_12456 (1286).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5006,0.9354
HEALTHY_HEALTHY_12456 (1288).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.6367,0.8906
HEALTHY_HEALTHY_12456 (1292).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5858,0.9345
HEALTHY_HEALTHY_12456 (1315).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.5103,0.8382
HEALTHY_HEALTHY_12456 (1349).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.6321,0.9583
HEALTHY_HEALTHY_12456 (1393).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5574,0.9551
HEALTHY_HEALTHY_12456 (1476).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.9454,0.8988
HEALTHY_HEALTHY_12456 (1481).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.9702,0.9415
HEALTHY_HEALTHY_12456 (1484).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.4868,0.9587
HEALTHY_HEALTHY_12456 (1493).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.9887,0.8989
HEALTHY_HEALTHY_12456 (1498).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5449,0.8956
HEALTHY_HEALTHY_12456 (151).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.9684,0.8823
HEALTHY_HEALTHY_12456 (1511).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5254,0.9299
HEALTHY_HEALTHY_12456 (1520).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.9914,0.9198
HEALTHY_HEALTHY_12456 (1522).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.4969,0.9363
HEALTHY_HEALTHY_12456 (1525).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.4951,0.9415
HEALTHY_HEALTHY_12456 (1568).JPEG,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"1,10,1381,2237",0.9921,0.9939
HEALTHY_HEALTHY_12456 (1612).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5278,0.9309
HEALTHY_HEALTHY_12456 (1663).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.0271,0.8099
HEALTHY_HEALTHY_12456 (1664).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5306,0.9071
HEALTHY_HEALTHY_12456 (1666).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.0317,0.9386
HEALTHY_HEALTHY_12456 (1676).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.0342,0.8987
HEALTHY_HEALTHY_12456 (1682).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.9393,0.7756
HEALTHY_HEALTHY_12456 (1701).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.037,0.862
HEALTHY_HEALTHY_12456 (1708).JPEG,HEALTHY,rejected,coverage_low:0.012,combined_centroid,hsv_fallback,n/a,0.0119,0.8789
HEALTHY_HEALTHY_12456 (1734).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.9033,0.8147
HEALTHY_HEALTHY_12456 (1753).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.063,0.891
HEALTHY_HEALTHY_12456 (1754).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.0373,0.8727
HEALTHY_HEALTHY_12456 (1765).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.0384,0.8003
HEALTHY_HEALTHY_12456 (1848).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5185,0.9571
HEALTHY_HEALTHY_12456 (191).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.4975,0.9693
HEALTHY_HEALTHY_12456 (1917).JPEG,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"1,0,1487,2048",0.9403,0.9769
HEALTHY_HEALTHY_12456 (1950).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5121,0.9424
HEALTHY_HEALTHY_12456 (1956).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5073,0.955
HEALTHY_HEALTHY_12456 (1959).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5742,0.8971
HEALTHY_HEALTHY_12456 (1963).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5278,0.9165
HEALTHY_HEALTHY_12456 (1976).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.0339,0.9628
HEALTHY_HEALTHY_12456 (1985).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.8917,0.7943
HEALTHY_HEALTHY_12456 (2000).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.7166,0.8724
HEALTHY_HEALTHY_12456 (2017).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.5093,0.9173
HEALTHY_HEALTHY_12456 (2018).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.4847,0.9571
HEALTHY_HEALTHY_12456 (2030).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5289,0.9676
HEALTHY_HEALTHY_12456 (2064).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.4602,0.8423
HEALTHY_HEALTHY_12456 (2081).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5115,0.9256
HEALTHY_HEALTHY_12456 (211).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.9706,0.895
HEALTHY_HEALTHY_12456 (2134).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.9778,0.8354
HEALTHY_HEALTHY_12456 (2168).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.9878,0.8794
HEALTHY_HEALTHY_12456 (2191).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.8748,0.8285
HEALTHY_HEALTHY_12456 (2193).JPEG,HEALTHY,passed,ok,yolo_green_centroid,yolo,"0,9,1531,1977",0.9535,0.9772
HEALTHY_HEALTHY_12456 (2249).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.9875,0.9298
HEALTHY_HEALTHY_12456 (2259).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.0409,0.7477
HEALTHY_HEALTHY_12456 (2270).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.9925,0.909
HEALTHY_HEALTHY_12456 (2327).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.487,0.9312
HEALTHY_HEALTHY_12456 (2346).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.7593,0.8423
HEALTHY_HEALTHY_12456 (2348).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.6303,0.876
HEALTHY_HEALTHY_12456 (2361).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.9913,0.9356
HEALTHY_HEALTHY_12456 (2371).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.9877,0.8994
HEALTHY_HEALTHY_12456 (2373).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.508,0.9531
HEALTHY_HEALTHY_12456 (242).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.5427,0.8797
HEALTHY_HEALTHY_12456 (2449).JPEG,HEALTHY,passed,ok,yolo_combined_centroid,yolo,"3,0,1962,1530",0.9399,0.9798
HEALTHY_HEALTHY_12456 (2493).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.99,0.9228
HEALTHY_HEALTHY_12456 (2518).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.7713,0.8535
HEALTHY_HEALTHY_12456 (2539).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.9953,0.9019
HEALTHY_HEALTHY_12456 (2563).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.4944,0.9577
HEALTHY_HEALTHY_12456 (2602).JPEG,HEALTHY,passed,ok,yolo_green_centroid,yolo,"3,7,1534,1990",0.9544,0.9762
HEALTHY_HEALTHY_12456 (2628).JPEG,HEALTHY,passed,ok,combined_centroid,hsv_fallback,n/a,0.955,0.8866
HEALTHY_HEALTHY_12456 (2637).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.6408,0.9284
HEALTHY_HEALTHY_12456 (2639).JPEG,HEALTHY,passed,ok,yolo_green_centroid,yolo,"1,218,1531,2042",0.8704,0.9599
HEALTHY_HEALTHY_12456 (2645).JPEG,HEALTHY,passed,ok,green_centroid,hsv_fallback,n/a,0.6587,0.9092
