dest_filename,source_path,category,split,tier
HEALTHY_1721039742489.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721039742489.jpg,HEALTHY,val,1
HEALTHY_1718097493260.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718097493260.jpg,HEALTHY,val,1
HEALTHY_Image_4317.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_4317.jpg,HEALTHY,train,1
HEALTHY_1721381945548.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721381945548.jpg,HEALTHY,train,1
HEALTHY_Image_3034.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_3034.jpg,HEALTHY,train,1
HEALTHY_1722084231535.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722084231535.jpg,HEALTHY,train,1
HEALTHY_1719929311680.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719929311680.jpg,HEALTHY,train,1
HEALTHY_1721035116488.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721035116488.jpg,HEALTHY,train,1
HEALTHY_1713447061061.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1713447061061.jpg,HEALTHY,train,1
HEALTHY_1722684303980.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722684303980.jpg,HEALTHY,train,1
HEALTHY_1722952373214.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722952373214.jpg,HEALTHY,train,1
HEALTHY_1721995739483.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721995739483.jpg,HEALTHY,train,1
HEALTHY_1716475485455.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1716475485455.jpg,HEALTHY,train,1
HEALTHY_1721044493437.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721044493437.jpg,HEALTHY,train,1
HEALTHY_1712148364736.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712148364736.jpg,HEALTHY,train,1
HEALTHY_1712744105061.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712744105061.jpg,HEALTHY,train,1
HEALTHY_1722000539725.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722000539725.jpg,HEALTHY,train,1
HEALTHY_1725436006767.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1725436006767.jpg,HEALTHY,train,1
HEALTHY_1719403783254.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719403783254.jpg,HEALTHY,train,1
HEALTHY_Image_2930.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_2930.jpg,HEALTHY,train,1
HEALTHY_1718187393416.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718187393416.jpg,HEALTHY,train,1
HEALTHY_1718018383719.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718018383719.jpg,HEALTHY,val,1
HEALTHY_1719846647426.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719846647426.jpg,HEALTHY,train,1
HEALTHY_1719913879556.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719913879556.jpg,HEALTHY,train,1
HEALTHY_1715874489257.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1715874489257.jpg,HEALTHY,train,1
HEALTHY_1712998748508.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712998748508.jpg,HEALTHY,train,1
HEALTHY_1718800425727.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718800425727.jpg,HEALTHY,train,1
HEALTHY_1719045032820.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719045032820.jpg,HEALTHY,val,1
HEALTHY_1712395884680.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712395884680.jpg,HEALTHY,val,1
HEALTHY_1718444130873.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718444130873.jpg,HEALTHY,train,1
HEALTHY_1718699518660.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718699518660.jpg,HEALTHY,val,1
HEALTHY_1712399658482.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712399658482.jpg,HEALTHY,train,1
HEALTHY_1712918448700.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712918448700.jpg,HEALTHY,train,1
HEALTHY_1723878791854.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1723878791854.jpg,HEALTHY,train,1
HEALTHY_1721732315941.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721732315941.jpg,HEALTHY,train,1
HEALTHY_Image_1982.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_1982.jpg,HEALTHY,train,1
HEALTHY_1712918932238.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712918932238.jpg,HEALTHY,val,1
HEALTHY_1715933854651.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1715933854651.jpg,HEALTHY,train,1
HEALTHY_1711622554835.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1711622554835.jpg,HEALTHY,train,1
HEALTHY_1716989251890.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1716989251890.jpg,HEALTHY,train,1
HEALTHY_1723538672527.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1723538672527.jpg,HEALTHY,train,1
HEALTHY_Image_2456.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_2456.jpg,HEALTHY,train,1
HEALTHY_Image_2697.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_2697.jpg,HEALTHY,train,1
HEALTHY_1718009127373.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718009127373.jpg,HEALTHY,train,1
HEALTHY_1720798345969.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1720798345969.jpg,HEALTHY,train,1
HEALTHY_1721458267777.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721458267777.jpg,HEALTHY,train,1
HEALTHY_1720697164662.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1720697164662.jpg,HEALTHY,train,1
HEALTHY_1712565816704.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712565816704.jpg,HEALTHY,train,1
HEALTHY_1712830973101.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712830973101.jpg,HEALTHY,train,1
HEALTHY_1718695684070.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718695684070.jpg,HEALTHY,train,1
HEALTHY_1712139066532.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712139066532.jpg,HEALTHY,train,1
HEALTHY_1724145466242.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1724145466242.jpg,HEALTHY,train,1
HEALTHY_1717495630492.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1717495630492.jpg,HEALTHY,train,1
HEALTHY_1712137336712.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712137336712.jpg,HEALTHY,train,1
HEALTHY_1723023200304.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1723023200304.jpg,HEALTHY,train,1
HEALTHY_Image_5216.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_5216.jpg,HEALTHY,train,1
HEALTHY_1717675403432.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1717675403432.jpg,HEALTHY,val,1
HEALTHY_1721041219453.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721041219453.jpg,HEALTHY,train,1
HEALTHY_1712139571401.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712139571401.jpg,HEALTHY,train,1
HEALTHY_1711630923518.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1711630923518.jpg,HEALTHY,train,1
HEALTHY_1721136898760.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721136898760.jpg,HEALTHY,train,1
HEALTHY_1712995803861.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712995803861.jpg,HEALTHY,train,1
HEALTHY_1721824439078.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721824439078.jpg,HEALTHY,train,1
HEALTHY_1720616353013.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1720616353013.jpg,HEALTHY,train,1
HEALTHY_HEALTHY_12456 (1612).JPEG,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (1612).JPEG,HEALTHY,train,1
HEALTHY_Image_5005.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_5005.jpg,HEALTHY,train,1
HEALTHY_1715759806995.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1715759806995.jpg,HEALTHY,train,1
HEALTHY_Image_1010.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_1010.jpg,HEALTHY,train,1
HEALTHY_1719924031125.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719924031125.jpg,HEALTHY,val,1
HEALTHY_1717765111199.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1717765111199.jpg,HEALTHY,train,1
HEALTHY_1713004477329.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1713004477329.jpg,HEALTHY,train,1
HEALTHY_1721733583061.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721733583061.jpg,HEALTHY,train,1
HEALTHY_1717069233318.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1717069233318.jpg,HEALTHY,train,1
HEALTHY_HEALTHY_12456 (2259).JPEG,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (2259).JPEG,HEALTHY,train,1
HEALTHY_1719411644837.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719411644837.jpg,HEALTHY,train,1
HEALTHY_1717674968354.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1717674968354.jpg,HEALTHY,train,1
HEALTHY_1711966884045.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1711966884045.jpg,HEALTHY,train,1
HEALTHY_1721896245239.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721896245239.jpg,HEALTHY,train,1
HEALTHY_1721125511908.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721125511908.jpg,HEALTHY,train,1
HEALTHY_1717766654597.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1717766654597.jpg,HEALTHY,train,1
HEALTHY_1717494607441.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1717494607441.jpg,HEALTHY,train,1
HEALTHY_1723200390150.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1723200390150.jpg,HEALTHY,train,1
HEALTHY_1725001261321.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1725001261321.jpg,HEALTHY,train,1
HEALTHY_1721722081730.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721722081730.jpg,HEALTHY,train,1
HEALTHY_1712828289364.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712828289364.jpg,HEALTHY,train,1
HEALTHY_1723046006988.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1723046006988.jpg,HEALTHY,train,1
HEALTHY_1712842049520.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712842049520.jpg,HEALTHY,train,1
HEALTHY_1717669767603.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1717669767603.jpg,HEALTHY,train,1
HEALTHY_1716203864041.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1716203864041.jpg,HEALTHY,val,1
HEALTHY_1721474350231.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721474350231.jpg,HEALTHY,val,1
HEALTHY_1719234793700.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719234793700.jpg,HEALTHY,val,1
HEALTHY_1711625587253.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1711625587253.jpg,HEALTHY,train,1
HEALTHY_1719497654933.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719497654933.jpg,HEALTHY,train,1
HEALTHY_1722849943300.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722849943300.jpg,HEALTHY,val,1
HEALTHY_1718773114703.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718773114703.jpg,HEALTHY,train,1
HEALTHY_1725621825947.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1725621825947.jpg,HEALTHY,train,1
HEALTHY_1719657599204.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719657599204.jpg,HEALTHY,train,1
HEALTHY_1721730586045.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721730586045.jpg,HEALTHY,train,1
HEALTHY_1721211304059.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721211304059.jpg,HEALTHY,val,1
HEALTHY_1711960929084.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1711960929084.jpg,HEALTHY,train,1
HEALTHY_1719567223600.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719567223600.jpg,HEALTHY,train,1
HEALTHY_1722344430813.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722344430813.jpg,HEALTHY,train,1
HEALTHY_1718784573367.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718784573367.jpg,HEALTHY,train,1
HEALTHY_1712573434581.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712573434581.jpg,HEALTHY,train,1
HEALTHY_1713180522986.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1713180522986.jpg,HEALTHY,train,1
HEALTHY_HEALTHY_12456 (711).JPEG,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (711).JPEG,HEALTHY,train,1
HEALTHY_1721289633598.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721289633598.jpg,HEALTHY,train,1
HEALTHY_1716997390884.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1716997390884.jpg,HEALTHY,train,1
HEALTHY_1723190378229.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1723190378229.jpg,HEALTHY,train,1
HEALTHY_1721300479508.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721300479508.jpg,HEALTHY,train,1
HEALTHY_1713172614257.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1713172614257.jpg,HEALTHY,train,1
HEALTHY_1721125552065.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721125552065.jpg,HEALTHY,train,1
HEALTHY_1722435146138.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722435146138.jpg,HEALTHY,train,1
HEALTHY_1718287157107.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718287157107.jpg,HEALTHY,val,1
HEALTHY_1718279662266.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718279662266.jpg,HEALTHY,train,1
HEALTHY_1715694917803.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1715694917803.jpg,HEALTHY,val,1
HEALTHY_Image_2805.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_2805.jpg,HEALTHY,train,1
HEALTHY_1716895622887.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1716895622887.jpg,HEALTHY,val,1
HEALTHY_HEALTHY_12456 (1701).JPEG,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (1701).JPEG,HEALTHY,train,1
HEALTHY_1722517599917.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722517599917.jpg,HEALTHY,train,1
HEALTHY_1723903361051.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1723903361051.jpg,HEALTHY,train,1
HEALTHY_Image_1406.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_1406.jpg,HEALTHY,train,1
HEALTHY_1718275910008.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718275910008.jpg,HEALTHY,train,1
HEALTHY_1719228439382.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719228439382.jpg,HEALTHY,train,1
HEALTHY_1712752325582.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712752325582.jpg,HEALTHY,val,1
HEALTHY_1725622080091.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1725622080091.jpg,HEALTHY,train,1
HEALTHY_1712742724710.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712742724710.jpg,HEALTHY,train,1
HEALTHY_1713003298202.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1713003298202.jpg,HEALTHY,val,1
HEALTHY_1712572576807.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712572576807.jpg,HEALTHY,train,1
HEALTHY_1718018782676.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718018782676.jpg,HEALTHY,train,1
HEALTHY_1716798567081.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1716798567081.jpg,HEALTHY,train,1
HEALTHY_1717081301690.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1717081301690.jpg,HEALTHY,train,1
HEALTHY_1713011673297.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1713011673297.jpg,HEALTHY,train,1
HEALTHY_1718027513300.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718027513300.jpg,HEALTHY,train,1
HEALTHY_Image_4290.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_4290.jpg,HEALTHY,train,1
HEALTHY_1712832624292.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712832624292.jpg,HEALTHY,train,1
HEALTHY_1725463741160.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1725463741160.jpg,HEALTHY,train,1
HEALTHY_1712408798034.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712408798034.jpg,HEALTHY,val,1
HEALTHY_HEALTHY_12456 (1484).JPEG,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (1484).JPEG,HEALTHY,train,1
HEALTHY_1715686996212.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1715686996212.jpg,HEALTHY,train,1
HEALTHY_1723891312594.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1723891312594.jpg,HEALTHY,train,1
HEALTHY_HEALTHY_12456 (1959).JPEG,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (1959).JPEG,HEALTHY,train,1
HEALTHY_1712412464683.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712412464683.jpg,HEALTHY,train,1
HEALTHY_HEALTHY_12456 (290).JPEG,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (290).JPEG,HEALTHY,train,1
HEALTHY_1721293075988.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721293075988.jpg,HEALTHY,val,1
HEALTHY_1712047341060.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712047341060.jpg,HEALTHY,train,1
HEALTHY_1723014252649.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1723014252649.jpg,HEALTHY,train,1
HEALTHY_1719394413070.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719394413070.jpg,HEALTHY,train,1
HEALTHY_1711619743793.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1711619743793.jpg,HEALTHY,train,1
HEALTHY_1718273614016.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718273614016.jpg,HEALTHY,train,1
HEALTHY_1712666425246.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712666425246.jpg,HEALTHY,train,1
HEALTHY_1712232237447.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712232237447.jpg,HEALTHY,train,1
HEALTHY_1724743254751.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1724743254751.jpg,HEALTHY,val,1
HEALTHY_1721993106260.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721993106260.jpg,HEALTHY,train,1
HEALTHY_1712577977226.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712577977226.jpg,HEALTHY,train,1
HEALTHY_1712569207132.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712569207132.jpg,HEALTHY,train,1
HEALTHY_1712654585550.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712654585550.jpg,HEALTHY,train,1
HEALTHY_Image_1936.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/Image_1936.jpg,HEALTHY,train,1
HEALTHY_1712067416841.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712067416841.jpg,HEALTHY,val,1
HEALTHY_1720777475545.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1720777475545.jpg,HEALTHY,train,1
HEALTHY_1723544338897.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1723544338897.jpg,HEALTHY,train,1
HEALTHY_1717578456471.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1717578456471.jpg,HEALTHY,train,1
HEALTHY_1715770755000.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1715770755000.jpg,HEALTHY,val,1
HEALTHY_1724227890555.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1724227890555.jpg,HEALTHY,train,1
HEALTHY_1722584279511.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722584279511.jpg,HEALTHY,train,1
HEALTHY_1722846878728.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722846878728.jpg,HEALTHY,train,1
HEALTHY_HEALTHY_1064.JPEG,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/HEALTHY_1064.JPEG,HEALTHY,train,1
HEALTHY_1722606944268.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722606944268.jpg,HEALTHY,train,1
HEALTHY_1722592415002.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722592415002.jpg,HEALTHY,train,1
HEALTHY_1712746153671.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712746153671.jpg,HEALTHY,val,1
HEALTHY_1715691035082.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1715691035082.jpg,HEALTHY,train,1
HEALTHY_1722077988550.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722077988550.jpg,HEALTHY,train,1
HEALTHY_1713183111664.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1713183111664.jpg,HEALTHY,train,1
HEALTHY_1717505997257.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1717505997257.jpg,HEALTHY,train,1
HEALTHY_1722944980238.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722944980238.jpg,HEALTHY,train,1
HEALTHY_1715000962783.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1715000962783.jpg,HEALTHY,train,1
HEALTHY_1718358185166.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718358185166.jpg,HEALTHY,train,1
HEALTHY_1711620320190.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1711620320190.jpg,HEALTHY,train,1
HEALTHY_1712048951580.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712048951580.jpg,HEALTHY,train,1
HEALTHY_1721136698539.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721136698539.jpg,HEALTHY,train,1
HEALTHY_HEALTHY_12456 (378).JPEG,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (378).JPEG,HEALTHY,train,1
HEALTHY_1724758810772.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1724758810772.jpg,HEALTHY,train,1
HEALTHY_1722682175694.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1722682175694.jpg,HEALTHY,train,1
HEALTHY_1718615465689.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718615465689.jpg,HEALTHY,train,1
HEALTHY_1719228914489.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1719228914489.jpg,HEALTHY,train,1
HEALTHY_HEALTHY_12456 (2493).JPEG,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (2493).JPEG,HEALTHY,train,1
HEALTHY_1721999774345.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1721999774345.jpg,HEALTHY,train,1
HEALTHY_1716972161364.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1716972161364.jpg,HEALTHY,train,1
HEALTHY_1720010484325.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1720010484325.jpg,HEALTHY,train,1
HEALTHY_1717689596397.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1717689596397.jpg,HEALTHY,train,1
HEALTHY_1713005878843.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1713005878843.jpg,HEALTHY,train,1
HEALTHY_1712067965845.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712067965845.jpg,HEALTHY,val,1
HEALTHY_1724159725525.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1724159725525.jpg,HEALTHY,train,1
HEALTHY_1711969606697.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1711969606697.jpg,HEALTHY,train,1
HEALTHY_1718973270198.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718973270198.jpg,HEALTHY,train,1
HEALTHY_1718091055778.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1718091055778.jpg,HEALTHY,train,1
HEALTHY_1712650036454.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712650036454.jpg,HEALTHY,train,1
HEALTHY_1712919697248.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712919697248.jpg,HEALTHY,train,1
HEALTHY_1712132474101.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1712132474101.jpg,HEALTHY,train,1
HEALTHY_1725620662367.jpg,/home/luno/Projects/yellowmaize/maize_dataset/HEALTHY/1725620662367.jpg,HEALTHY,train,1
