source_path,filename,category,split
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721207976040.jpg,1721207976040.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722503208865.jpg,1722503208865.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712841997664.jpg,1712841997664.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712916123666.jpg,1712916123666.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1724166276577.jpg,1724166276577.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718773826962.jpg,1718773826962.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (2038).JPEG,HEALTHY_12456 (2038).JPEG,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712572334331.jpg,1712572334331.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718784066133.jpg,1718784066133.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721641245444.jpg,1721641245444.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721296816950.jpg,1721296816950.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725278070651.jpg,1725278070651.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712837958321.jpg,1712837958321.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712410006426.jpg,1712410006426.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719305314720.jpg,1719305314720.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722946593552.jpg,1722946593552.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1711982351992.jpg,1711982351992.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722338895986.jpg,1722338895986.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722952909200.jpg,1722952909200.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719392634839.jpg,1719392634839.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717137418243.jpg,1717137418243.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722953887272.jpg,1722953887272.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1711619871956.jpg,1711619871956.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725367173850.jpg,1725367173850.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725362634954.jpg,1725362634954.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1711960850938.jpg,1711960850938.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712411577412.jpg,1712411577412.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718270858191.jpg,1718270858191.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712148426458.jpg,1712148426458.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1720169874642.jpg,1720169874642.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717079694277.jpg,1717079694277.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1723815479713.jpg,1723815479713.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718358424776.jpg,1718358424776.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (1858).JPEG,HEALTHY_12456 (1858).JPEG,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721372956102.jpg,1721372956102.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719038337188.jpg,1719038337188.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712582859526.jpg,1712582859526.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1723022013737.jpg,1723022013737.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718700049078.jpg,1718700049078.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_2278.jpg,Image_2278.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712140359968.jpg,1712140359968.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_3450.jpg,Image_3450.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719828822532.jpg,1719828822532.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1711961664099.jpg,1711961664099.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722858441692.jpg,1722858441692.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1720614047469.jpg,1720614047469.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719827919776.jpg,1719827919776.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712393295417.jpg,1712393295417.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1723209090223.jpg,1723209090223.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722585392923.jpg,1722585392923.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721042291930.jpg,1721042291930.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_62.jpg,Image_62.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719387119422.jpg,1719387119422.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712919967234.jpg,1712919967234.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722423925395.jpg,1722423925395.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1724226320211.jpg,1724226320211.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721223079770.jpg,1721223079770.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722245996103.jpg,1722245996103.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721398145310.jpg,1721398145310.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1723021537918.jpg,1723021537918.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721906229556.jpg,1721906229556.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1711632339287.jpg,1711632339287.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718363881290.jpg,1718363881290.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712829249058.jpg,1712829249058.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717492246624.jpg,1717492246624.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717689627803.jpg,1717689627803.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718273028466.jpg,1718273028466.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718708441783.jpg,1718708441783.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721466331391.jpg,1721466331391.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725464338392.jpg,1725464338392.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722328851107.jpg,1722328851107.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725343101325.jpg,1725343101325.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722593499795.jpg,1722593499795.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_456.jpg,Image_456.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722695802419.jpg,1722695802419.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719657236636.jpg,1719657236636.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725358525684.jpg,1725358525684.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718268682889.jpg,1718268682889.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1716981619685.jpg,1716981619685.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1715155381615.jpg,1715155381615.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1723814859300.jpg,1723814859300.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718790392971.jpg,1718790392971.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712053833089.jpg,1712053833089.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719403769144.jpg,1719403769144.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718109098625.jpg,1718109098625.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725365040608.jpg,1725365040608.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712060068181.jpg,1712060068181.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_3126.jpg,Image_3126.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1716797240645.jpg,1716797240645.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712061381848.jpg,1712061381848.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (2222).JPEG,HEALTHY_12456 (2222).JPEG,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717843317574.jpg,1717843317574.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712831030514.jpg,1712831030514.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717763962584.jpg,1717763962584.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1711973927368.jpg,1711973927368.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721052635728.jpg,1721052635728.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719649244741.jpg,1719649244741.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718618018769.jpg,1718618018769.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718627834758.jpg,1718627834758.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712131959325.jpg,1712131959325.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (2511).JPEG,HEALTHY_12456 (2511).JPEG,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719386220790.jpg,1719386220790.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_2841.jpg,Image_2841.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1715692308609.jpg,1715692308609.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722861091455.jpg,1722861091455.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725347189020.jpg,1725347189020.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717508958425.jpg,1717508958425.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721813637483.jpg,1721813637483.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719657070219.jpg,1719657070219.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721290085577.jpg,1721290085577.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1713000182575.jpg,1713000182575.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721203505121.jpg,1721203505121.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1715865430017.jpg,1715865430017.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721308291095.jpg,1721308291095.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722002007587.jpg,1722002007587.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717848543103.jpg,1717848543103.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1713184563863.jpg,1713184563863.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_1045.jpg,Image_1045.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1720698582292.jpg,1720698582292.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712051721204.jpg,1712051721204.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717758140426.jpg,1717758140426.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719910467625.jpg,1719910467625.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725002041118.jpg,1725002041118.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718619610080.jpg,1718619610080.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1713010935346.jpg,1713010935346.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725356433797.jpg,1725356433797.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722246875918.jpg,1722246875918.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721210292272.jpg,1721210292272.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1711969180216.jpg,1711969180216.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1723042727095.jpg,1723042727095.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719051676815.jpg,1719051676815.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721040001930.jpg,1721040001930.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718013537024.jpg,1718013537024.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712913634696.jpg,1712913634696.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712666735952.jpg,1712666735952.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712579874946.jpg,1712579874946.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1711961047965.jpg,1711961047965.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722330352727.jpg,1722330352727.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718186798243.jpg,1718186798243.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719651041934.jpg,1719651041934.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717761428198.jpg,1717761428198.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712396096315.jpg,1712396096315.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718016489051.jpg,1718016489051.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1720098134534.jpg,1720098134534.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_3359.jpg,Image_3359.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712572696473.jpg,1712572696473.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717840630288.jpg,1717840630288.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1724238811081.jpg,1724238811081.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712918435572.jpg,1712918435572.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721994910417.jpg,1721994910417.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717506720055.jpg,1717506720055.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721393394685.jpg,1721393394685.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719386978997.jpg,1719386978997.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718705799631.jpg,1718705799631.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719585217070.jpg,1719585217070.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_3711.jpg,Image_3711.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1715689019536.jpg,1715689019536.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718875530507.jpg,1718875530507.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1716370406809.jpg,1716370406809.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722516601856.jpg,1722516601856.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1723879318241.jpg,1723879318241.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712574700221.jpg,1712574700221.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722340722370.jpg,1722340722370.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712578357061.jpg,1712578357061.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718183764666.jpg,1718183764666.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718618180822.jpg,1718618180822.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718008969777.jpg,1718008969777.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712142087399.jpg,1712142087399.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718440456689.jpg,1718440456689.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722934701583.jpg,1722934701583.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1716988538109.jpg,1716988538109.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722953582605.jpg,1722953582605.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721042523036.jpg,1721042523036.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1723881662924.jpg,1723881662924.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1720172727090.jpg,1720172727090.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (1667).JPEG,HEALTHY_12456 (1667).JPEG,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719321489984.jpg,1719321489984.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712742166818.jpg,1712742166818.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722519064267.jpg,1722519064267.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717071775391.jpg,1717071775391.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1711618077075.jpg,1711618077075.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721134947653.jpg,1721134947653.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722845073810.jpg,1722845073810.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717690136290.jpg,1717690136290.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1723122235325.jpg,1723122235325.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712830952571.jpg,1712830952571.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718284007774.jpg,1718284007774.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_3531.jpg,Image_3531.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718024379048.jpg,1718024379048.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717506222952.jpg,1717506222952.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717839741515.jpg,1717839741515.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712660003555.jpg,1712660003555.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/HEALTHY_12456 (1098).JPEG,HEALTHY_12456 (1098).JPEG,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719584696582.jpg,1719584696582.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717054314566.jpg,1717054314566.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718705682715.jpg,1718705682715.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1716894120203.jpg,1716894120203.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719931086966.jpg,1719931086966.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1711964722219.jpg,1711964722219.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717592598453.jpg,1717592598453.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712663656579.jpg,1712663656579.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712838092322.jpg,1712838092322.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1720007863823.jpg,1720007863823.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1724062086275.jpg,1724062086275.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712652755413.jpg,1712652755413.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717506606727.jpg,1717506606727.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1719046763690.jpg,1719046763690.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712232354188.jpg,1712232354188.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721305105435.jpg,1721305105435.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718278904260.jpg,1718278904260.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721129734109.jpg,1721129734109.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721995922174.jpg,1721995922174.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725028566646.jpg,1725028566646.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1724147422988.jpg,1724147422988.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725361632657.jpg,1725361632657.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_3842.jpg,Image_3842.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722247642524.jpg,1722247642524.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722319647104.jpg,1722319647104.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721379482266.jpg,1721379482266.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721908988567.jpg,1721908988567.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712827285220.jpg,1712827285220.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712652595276.jpg,1712652595276.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721906094727.jpg,1721906094727.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722938761628.jpg,1722938761628.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1713007559918.jpg,1713007559918.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717582856324.jpg,1717582856324.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718276963923.jpg,1718276963923.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/HEALTHY_1017.JPEG,HEALTHY_1017.JPEG,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_2345.jpg,Image_2345.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1720170908491.jpg,1720170908491.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712392965080.jpg,1712392965080.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1716972037662.jpg,1716972037662.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1723129116186.jpg,1723129116186.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1721219981382.jpg,1721219981382.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717840663524.jpg,1717840663524.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1717672416331.jpg,1717672416331.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718456767466.jpg,1718456767466.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1713442193364.jpg,1713442193364.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1718013190116.jpg,1718013190116.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1725019686559.jpg,1725019686559.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1720529600285.jpg,1720529600285.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_2270.jpg,Image_2270.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_69.jpg,Image_69.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1722439029793.jpg,1722439029793.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712912709106.jpg,1712912709106.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/Image_434.jpg,Image_434.jpg,HEALTHY,train
/home/luno/yellowmaize/maize_dataset/HEALTHY/1712581802063.jpg,1712581802063.jpg,HEALTHY,train
